"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute"
"78","Midt-Troms LA8ZR","434.65000","432.65000","A-Analog","Turbo","12.5K","Off","91.5","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"79","Midt-Troms LA9ZR","145.72500","145.12500","A-Analog","Turbo","12.5K","Off","91.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"80","MidtTroms LA9ZRR","434.60000","432.60000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"81","Mistberget LA8ER","434.87500","432.87500","A-Analog","Turbo","12.5K","Off","82.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","Romerike analog","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"82","Mistberget LA9ER","145.73750","145.13750","A-Analog","Turbo","12.5K","Off","82.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","Romerike analog","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"83","Mjoesa LA2LRR","434.70000","432.70000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","Romerike analog","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"84","Mo LA7MR","145.67500","145.07500","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"85","Mo LA9GR","434.62500","432.62500","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"86","Modum LD3NM","145.58750","144.98750","A-Analog","Turbo","12.5K","103.5","103.5","242 Norway","Group Call","242","Master","Off","CTCSS/DCS","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"87","Molde LA5QR","145.62500","145.02500","A-Analog","Turbo","12.5K","Off","179.9","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"88","Molde LA8MR","145.77500","145.17500","A-Analog","Turbo","12.5K","Off","82.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"89","Mosjoeen LA8VR","145.70000","145.10000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"90","Moss LA7PR","145.66250","145.06250","A-Analog","Turbo","12.5K","Off","77.0","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"91","Namdal LA7NR","145.77500","145.17500","A-Analog","Turbo","12.5K","Off","85.4","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"92","Namdal LA9WR","145.60000","145.00000","A-Analog","Turbo","12.5K","Off","85.4","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"93","Narvik LA5NR","145.77500","145.17500","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"94","Narvik LA5WR","434.75000","432.75000","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"95","Narvik LA8CRR","434.85000","432.85000","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"96","Narvik LA8NRR","145.62500","145.02500","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"97","Narvik LA8PRR","145.68750","145.08750","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"98","Narvik LA8QRR","145.73750","145.13750","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"99","Narvik LA8SRR","145.76250","145.16250","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"100","Nesodden LA5RR","145.67500","145.07500","A-Analog","Turbo","12.5K","110.9","110.9","242 Norway","Group Call","242","Master","Off","CTCSS/DCS","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"101","Nordfjord LA6SRR","434.87500","432.87500","A-Analog","Turbo","12.5K","82.5","82.5","242 Norway","Group Call","242","Master","Off","CTCSS/DCS","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"102","Nord-Hordl LA6CR","434.62500","432.62500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"103","Nordkapp LA8NR","145.77500","145.17500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","100","100","0","0"
"104","Oslo LA5OR","145.60000","145.00000","A-Analog","Turbo","12.5K","110.9","110.9","242 Norway","Group Call","242","Master","Off","CTCSS/DCS","Off","1","1","1","Off","1","1","Romerike analog","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"105","Oslo LA7OR","434.77500","432.77500","A-Analog","Turbo","12.5K","D023N","D023N","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","Romerike analog","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"106","Ringerike LA2BRR","145.62500","145.02500","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"107","Ringerike LA7UR","434.67500","432.67500","A-Analog","Turbo","12.5K","Off","71.9","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","100","100","0","0"
"108","Risoer LA4URR","434.87500","432.87500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"109","Ris°r LA6LR","145.77500","145.17500","A-Analog","Turbo","12.5K","Off","107.2","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"110","Romerike LA8CR","145.76250","145.16250","A-Analog","Turbo","12.5K","77.0","77.0","242 Norway","Group Call","242","Master","Off","CTCSS/DCS","Off","1","1","1","Off","1","1","Romerike analog","Follo","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"111","Romerike LA8RR","434.82500","432.82500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","Romerike analog","Follo","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"112","RTF Bru LA4BRR","434.90000","432.90000","A-Analog","Turbo","12.5K","77.0","107.2","242 Norway","Group Call","242","Master","Off","CTCSS/DCS","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"113","Ryfylke LA6RR","434.60000","432.60000","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"114","Ryfylke LA9RR","145.60000","145.00000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"115","Sandefjord LA5SR","145.75000","145.15000","A-Analog","Turbo","12.5K","Off","74.4","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"116","Sandefjord LA7SR","434.80000","432.80000","A-Analog","Turbo","12.5K","Off","74.4","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"117","Sandnessj LA8BRR","434.97500","432.97500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"118","Sandnessjo LA6AR","145.72500","145.12500","A-Analog","Turbo","12.5K","Off","88.5","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"119","Sauda LA5RRR","434.60000","432.60000","A-Analog","Turbo","12.5K","Off","91.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"120","Sauda LA5WRR","145.57500","144.97500","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"121","Sauda LA6DR","434.65000","432.65000","A-Analog","Turbo","12.5K","Off","91.5","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"122","Sauda LINK LA8YR","432.80000","434.80000","A-Analog","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Off","Carrier","DTMF","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"123","Skien LA3VRR","434.61250","432.61250","A-Analog","Turbo","12.5K","Off","74.4","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0"
"124","Skien LA5GR","145.65000","145.05000","A-Analog","Turbo","12.5K","Off","74.4","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"125","Skien LA6YR","434.85000","432.85000","A-Analog","Turbo","12.5K","Off","74.4","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"126","Skogbergf LA4LRR","434.85000","432.85000","A-Analog","Turbo","12.5K","Off","107.2","242 Norway","Group Call","242","Master","Off","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
